"Name","Type","objectTypeName","inheritedObjectTypeName","ActiveDirectoryRight","AccessControl","IdentityReferenceName","OwnerName","DistinguishedName","Owner","ActiveDirectoryRights","InheritanceType","ObjectType","InheritedObjectType","ObjectFlags","AccessControlType","IdentityReference","IsInherited","InheritanceFlags","PropagationFlags"
"Managed Service Accounts","Container","Private-Information","All","ReadProperty, WriteProperty, ExtendedRight","Allow","NT AUTHORITY\SELF","sos\Domain Admins","CN=Managed Service Accounts,DC=sos,DC=labs","sos\Domain Admins","ReadProperty, WriteProperty, ExtendedRight","All","91e647de-d96f-4b70-9557-d63ff4f3ccd8","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","NT AUTHORITY\SELF","True","ContainerInherit","None"
"Managed Service Accounts","Container","All","All","GenericAll","Allow","sos\Enterprise Admins","sos\Domain Admins","CN=Managed Service Accounts,DC=sos,DC=labs","sos\Domain Admins","GenericAll","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Enterprise Admins","True","ContainerInherit","None"
"Managed Service Accounts","Container","All","All","ListChildren","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Managed Service Accounts,DC=sos,DC=labs","sos\Domain Admins","ListChildren","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","None"
"Managed Service Accounts","Container","All","All","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","Allow","BUILTIN\Administrators","sos\Domain Admins","CN=Managed Service Accounts,DC=sos,DC=labs","sos\Domain Admins","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","BUILTIN\Administrators","True","ContainerInherit","None"
"Program Data","Container","All","All","GenericRead","Allow","NT AUTHORITY\Authenticated Users","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\Authenticated Users","False","None","None"
"Program Data","Container","All","All","GenericAll","Allow","NT AUTHORITY\SYSTEM","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\SYSTEM","False","None","None"
"Program Data","Container","All","All","GenericAll","Allow","sos\Domain Admins","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Domain Admins","False","None","None"
"Program Data","Container","User-Account-Restrictions","inetOrgPerson","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","4c164200-20c0-11d0-a768-00aa006e0529","4828cc14-1437-45bc-9b07-ad6f015e5f28","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Program Data","Container","User-Account-Restrictions","User","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","4c164200-20c0-11d0-a768-00aa006e0529","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Program Data","Container","User-Logon","inetOrgPerson","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","5f202010-79a5-11d0-9020-00c04fc2d4cf","4828cc14-1437-45bc-9b07-ad6f015e5f28","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Program Data","Container","User-Logon","User","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","5f202010-79a5-11d0-9020-00c04fc2d4cf","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Program Data","Container","Membership","inetOrgPerson","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","bc0ac240-79a9-11d0-9020-00c04fc2d4cf","4828cc14-1437-45bc-9b07-ad6f015e5f28","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Program Data","Container","Membership","User","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","bc0ac240-79a9-11d0-9020-00c04fc2d4cf","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Program Data","Container","General-Information","inetOrgPerson","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","59ba2f42-79a2-11d0-9020-00c04fc2d3cf","4828cc14-1437-45bc-9b07-ad6f015e5f28","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Program Data","Container","General-Information","User","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","59ba2f42-79a2-11d0-9020-00c04fc2d3cf","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Program Data","Container","RAS-Information","inetOrgPerson","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","037088f8-0ae1-11d2-b422-00a0c968f939","4828cc14-1437-45bc-9b07-ad6f015e5f28","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Program Data","Container","RAS-Information","User","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","037088f8-0ae1-11d2-b422-00a0c968f939","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Program Data","Container","All","inetOrgPerson","GenericRead","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","GenericRead","Descendents","00000000-0000-0000-0000-000000000000","4828cc14-1437-45bc-9b07-ad6f015e5f28","InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Program Data","Container","All","Group","GenericRead","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","GenericRead","Descendents","00000000-0000-0000-0000-000000000000","bf967a9c-0de6-11d0-a285-00aa003049e2","InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Program Data","Container","All","User","GenericRead","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","GenericRead","Descendents","00000000-0000-0000-0000-000000000000","bf967aba-0de6-11d0-a285-00aa003049e2","InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"Program Data","Container","ms-DS-Key-Credential-Link","All","ReadProperty, WriteProperty","Allow","sos\Key Admins","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty, WriteProperty","All","5b47d60f-6090-40b2-9f37-2a4de88f3063","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","sos\Key Admins","True","ContainerInherit","None"
"Program Data","Container","ms-DS-Key-Credential-Link","All","ReadProperty, WriteProperty","Allow","sos\Enterprise Key Admins","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty, WriteProperty","All","5b47d60f-6090-40b2-9f37-2a4de88f3063","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","sos\Enterprise Key Admins","True","ContainerInherit","None"
"Program Data","Container","DS-Validated-Write-Computer","Computer","Self","Allow","CREATOR OWNER","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","Self","Descendents","9b026da6-0d3c-465c-8bee-5199d7165cba","bf967a86-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","CREATOR OWNER","True","ContainerInherit","InheritOnly"
"Program Data","Container","DS-Validated-Write-Computer","Computer","Self","Allow","NT AUTHORITY\SELF","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","Self","Descendents","9b026da6-0d3c-465c-8bee-5199d7165cba","bf967a86-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\SELF","True","ContainerInherit","InheritOnly"
"Program Data","Container","Token-Groups","Computer","ReadProperty","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","b7c69e6d-2cc7-11d2-854e-00a0c983f608","bf967a86-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","True","ContainerInherit","InheritOnly"
"Program Data","Container","Token-Groups","Group","ReadProperty","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","b7c69e6d-2cc7-11d2-854e-00a0c983f608","bf967a9c-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","True","ContainerInherit","InheritOnly"
"Program Data","Container","Token-Groups","User","ReadProperty","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","b7c69e6d-2cc7-11d2-854e-00a0c983f608","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","True","ContainerInherit","InheritOnly"
"Program Data","Container","ms-TPM-OwnerInformation","Computer","WriteProperty","Allow","NT AUTHORITY\SELF","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","WriteProperty","Descendents","aa4e1a6d-550d-4e05-8c35-4afcb917a9fe","bf967a86-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\SELF","True","ContainerInherit","InheritOnly"
"Program Data","Container","ms-TPM-Tpm-Information-For-Computer","Computer","WriteProperty","Allow","NT AUTHORITY\SELF","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","WriteProperty","Descendents","ea1b7b93-5e48-46d5-bc6c-4df4fda78a35","bf967a86-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","NT AUTHORITY\SELF","True","ContainerInherit","InheritOnly"
"Program Data","Container","ms-DS-Allowed-To-Act-On-Behalf-Of-Other-Identity","All","ReadProperty, WriteProperty","Allow","NT AUTHORITY\SELF","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty, WriteProperty","All","3f78c3e5-f79a-46bd-a0b8-9d18116ddc79","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","NT AUTHORITY\SELF","True","ContainerInherit","None"
"Program Data","Container","Private-Information","All","ReadProperty, WriteProperty, ExtendedRight","Allow","NT AUTHORITY\SELF","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ReadProperty, WriteProperty, ExtendedRight","All","91e647de-d96f-4b70-9557-d63ff4f3ccd8","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","NT AUTHORITY\SELF","True","ContainerInherit","None"
"Program Data","Container","All","All","GenericAll","Allow","sos\Enterprise Admins","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","GenericAll","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Enterprise Admins","True","ContainerInherit","None"
"Program Data","Container","All","All","ListChildren","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","ListChildren","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","None"
"Program Data","Container","All","All","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","Allow","BUILTIN\Administrators","sos\Domain Admins","CN=Program Data,DC=sos,DC=labs","sos\Domain Admins","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","BUILTIN\Administrators","True","ContainerInherit","None"
"System","Container","All","All","GenericRead","Allow","NT AUTHORITY\Authenticated Users","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\Authenticated Users","False","None","None"
"System","Container","All","All","GenericAll","Allow","NT AUTHORITY\SYSTEM","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\SYSTEM","False","None","None"
"System","Container","All","All","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","Allow","sos\Domain Admins","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Domain Admins","False","None","None"
"System","Container","User-Account-Restrictions","inetOrgPerson","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","4c164200-20c0-11d0-a768-00aa006e0529","4828cc14-1437-45bc-9b07-ad6f015e5f28","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"System","Container","User-Account-Restrictions","User","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","4c164200-20c0-11d0-a768-00aa006e0529","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"System","Container","User-Logon","inetOrgPerson","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","5f202010-79a5-11d0-9020-00c04fc2d4cf","4828cc14-1437-45bc-9b07-ad6f015e5f28","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"System","Container","User-Logon","User","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","5f202010-79a5-11d0-9020-00c04fc2d4cf","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"System","Container","Membership","inetOrgPerson","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","bc0ac240-79a9-11d0-9020-00c04fc2d4cf","4828cc14-1437-45bc-9b07-ad6f015e5f28","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"System","Container","Membership","User","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","bc0ac240-79a9-11d0-9020-00c04fc2d4cf","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"System","Container","General-Information","inetOrgPerson","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","59ba2f42-79a2-11d0-9020-00c04fc2d3cf","4828cc14-1437-45bc-9b07-ad6f015e5f28","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
"System","Container","General-Information","User","ReadProperty","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","sos\Domain Admins","CN=System,DC=sos,DC=labs","sos\Domain Admins","ReadProperty","Descendents","59ba2f42-79a2-11d0-9020-00c04fc2d3cf","bf967aba-0de6-11d0-a285-00aa003049e2","ObjectAceTypePresent, InheritedObjectAceTypePresent","Allow","BUILTIN\Pre-Windows 2000 Compatible Access","True","ContainerInherit","InheritOnly"
